Date,average_price,small_hass_volume,large_hass_volume,extra_l_hass_volume,type,yr,region,wk
2017-09-24,2.1,138.3,3523.55,102.81,organic,2017,SouthCarolina,39
2017-09-17,2.21,184.23,3603.67,86.44,organic,2017,SouthCarolina,38
2017-09-10,2.02,178.69,2712.13,113.06,organic,2017,SouthCarolina,37
2017-09-03,2.11,207.92,3882.22,127.89,organic,2017,SouthCarolina,36
2017-08-27,2.03,225.39,3924.73,86.75,organic,2017,SouthCarolina,35
2017-08-20,1.88,322.82,3927.75,88.54,organic,2017,SouthCarolina,34
2017-08-13,1.78,195.52,3482.19,140.67,organic,2017,SouthCarolina,33
2017-08-06,1.74,205.93,3665.23,135.34,organic,2017,SouthCarolina,32
2017-07-30,1.57,178.36,3739.96,83.3,organic,2017,SouthCarolina,31
2017-07-23,1.81,92.72,4559.49,113.74,organic,2017,SouthCarolina,30
2017-07-16,1.83,69.9,4666.74,116.89,organic,2017,SouthCarolina,29
2017-07-09,1.76,116.35,5293.97,155.96,organic,2017,SouthCarolina,28
2017-07-02,1.82,218.66,5553.97,171.9,organic,2017,SouthCarolina,27
2017-06-25,1.67,191.83,5205.01,117.4,organic,2017,SouthCarolina,26
2017-06-18,1.72,235.14,5136.73,132.12,organic,2017,SouthCarolina,25
2017-06-11,1.61,567.58,4048.33,139.47,organic,2017,SouthCarolina,24
2017-06-04,1.89,761.59,4252.82,128.16,organic,2017,SouthCarolina,23
2017-05-28,1.97,790.46,4574.28,201.95,organic,2017,SouthCarolina,22
2017-05-21,1.86,744.08,4624.3,193.97,organic,2017,SouthCarolina,21
2017-05-14,1.91,998.2,5280.45,259.53,organic,2017,SouthCarolina,20
2017-05-07,1.8,352.76,4779.08,119.66,organic,2017,SouthCarolina,19
2017-04-30,1.87,600.75,4505.47,112.36,organic,2017,SouthCarolina,18
2017-04-23,1.97,964.45,4213.41,200.04,organic,2017,SouthCarolina,17
2017-04-16,1.69,645.02,5275.47,253.45,organic,2017,SouthCarolina,16
2017-04-09,1.4,669.35,5400.57,283.3,organic,2017,SouthCarolina,15
2017-04-02,1.5,502.88,5423.91,218.18,organic,2017,SouthCarolina,14
2017-03-26,1.7,709.1,4844.72,260.45,organic,2017,SouthCarolina,13
2017-03-19,1.34,483.39,4025.31,205.2,organic,2017,SouthCarolina,12
2017-03-12,1.38,758.63,3866.61,203.16,organic,2017,SouthCarolina,11
2017-03-05,0.99,796.72,3353.02,211.52,organic,2017,SouthCarolina,10
2017-02-26,1.13,580.25,3513.05,228.94,organic,2017,SouthCarolina,9
2017-02-19,1.4,627.48,3342.81,139.12,organic,2017,SouthCarolina,8
2017-02-12,1.38,430.33,3098.64,152.5,organic,2017,SouthCarolina,7
2017-02-05,1.45,488.39,3011.86,182.42,organic,2017,SouthCarolina,6
2017-01-29,1.43,332.61,3466.84,214.77,organic,2017,SouthCarolina,5
2017-01-22,1.44,321.4,3190.68,234.85,organic,2017,SouthCarolina,4
2017-01-15,1.45,344.06,3697.15,253.5,organic,2017,SouthCarolina,3
2017-01-08,1.48,304.42,3669.2,222.07,organic,2017,SouthCarolina,2
2017-01-01,1.67,296.57,2833.99,185.96,organic,2017,SouthCarolina,1
2017-12-31,1.41,25221.46,3103.46,0,organic,2017,SouthCentral,53
2017-12-24,1.47,22484.56,3829,0,organic,2017,SouthCentral,52
2017-12-17,1.45,19933.3,3375.24,0,organic,2017,SouthCentral,51
2017-12-10,1.5,18348.97,3120.89,0,organic,2017,SouthCentral,50
2017-12-03,1.59,22085.74,3150.27,0,organic,2017,SouthCentral,49
2017-11-26,1.57,17430.38,3137.84,0,organic,2017,SouthCentral,48
2017-11-19,1.54,22430.41,3239.93,0,organic,2017,SouthCentral,47
2017-11-12,1.67,24716.13,3479.9,0,organic,2017,SouthCentral,46
2017-11-05,1.69,20163.6,2648.96,0,organic,2017,SouthCentral,45
2017-10-29,1.73,20556.39,2692.5,0,organic,2017,SouthCentral,44
2017-10-22,1.73,18976.94,2868.24,0,organic,2017,SouthCentral,43
2017-10-15,1.74,24823.67,3241.9,0,organic,2017,SouthCentral,42
2017-10-08,1.75,27054.58,3391.43,0,organic,2017,SouthCentral,41
2017-10-01,1.75,31572.3,2854.98,0,organic,2017,SouthCentral,40
2017-09-24,1.77,43104.01,2957.09,0,organic,2017,SouthCentral,39
2017-09-17,1.8,49755.71,3371.39,0,organic,2017,SouthCentral,38
2017-09-10,1.75,31218.95,4601.22,0,organic,2017,SouthCentral,37
2017-09-03,1.78,30727.41,4626.58,0,organic,2017,SouthCentral,36
2017-08-27,1.81,36270.97,4496.79,0,organic,2017,SouthCentral,35
2017-08-20,1.64,29483.18,5017.19,0,organic,2017,SouthCentral,34
2017-08-13,1.52,26288.07,4083.7,0,organic,2017,SouthCentral,33
2017-08-06,1.48,34146.34,4622.76,0,organic,2017,SouthCentral,32
2017-07-30,1.52,34533.3,4894.84,0,organic,2017,SouthCentral,31
2017-07-23,1.52,45346.41,6099.91,0,organic,2017,SouthCentral,30
2017-07-16,1.46,31546.7,5690.47,0,organic,2017,SouthCentral,29
2017-07-09,1.13,35464.23,7272.31,0,organic,2017,SouthCentral,28
2017-07-02,1.17,41073.19,5504.69,0,organic,2017,SouthCentral,27
2017-06-25,1.36,48461.43,6365.33,0,organic,2017,SouthCentral,26
2017-06-18,1.27,38471.13,9716.75,0,organic,2017,SouthCentral,25
2017-06-11,1.17,38447.04,9085.51,0,organic,2017,SouthCentral,24
2017-06-04,1.13,34348.51,14133.82,0,organic,2017,SouthCentral,23
2017-05-28,1.19,32930.32,18293.4,0,organic,2017,SouthCentral,22
2017-05-21,1.45,31741.16,14655.16,0,organic,2017,SouthCentral,21
2017-05-14,1.46,30921.33,12795.99,0,organic,2017,SouthCentral,20
2017-05-07,1.34,30711.6,11489.92,0,organic,2017,SouthCentral,19
2017-04-30,1.31,41198.05,8563.75,0,organic,2017,SouthCentral,18
2017-04-23,1.19,40490.03,7341.55,9,organic,2017,SouthCentral,17
2017-04-16,1.04,41474.4,7200.29,12.02,organic,2017,SouthCentral,16
2017-04-09,1.06,43305.45,9697.83,0,organic,2017,SouthCentral,15
2017-04-02,1.14,50715.72,6377.87,0,organic,2017,SouthCentral,14
2017-03-26,1.03,46746.72,5189.22,0,organic,2017,SouthCentral,13
2017-03-19,1.03,38297.69,4561.04,0,organic,2017,SouthCentral,12
2017-03-12,1.04,42098.81,4983.58,0,organic,2017,SouthCentral,11
2017-03-05,0.99,35367.23,5175.81,5.91,organic,2017,SouthCentral,10
2017-02-26,0.99,34520.03,6936.39,0,organic,2017,SouthCentral,9
2017-02-19,1,32258.65,5881.61,5.89,organic,2017,SouthCentral,8
2017-02-12,1.12,34932.59,5509.9,2.91,organic,2017,SouthCentral,7
2017-02-05,1.12,30563.62,4482.2,0,organic,2017,SouthCentral,6
2017-01-29,1.08,35172.06,5405.54,0,organic,2017,SouthCentral,5
2017-01-22,1.02,28151.07,6856.25,0,organic,2017,SouthCentral,4
2017-01-15,1.06,22335.2,6350.11,0,organic,2017,SouthCentral,3
2017-01-08,1.1,26212.5,6181.32,0,organic,2017,SouthCentral,2
2017-01-01,1.23,22474.95,4797.17,17.37,organic,2017,SouthCentral,1
2017-12-31,1.4,1052.21,15703.49,169.38,organic,2017,Southeast,53
2017-12-24,1.57,1409.87,16980.39,96.76,organic,2017,Southeast,52
2017-12-17,1.5,1152.01,14184.34,95.22,organic,2017,Southeast,51
2017-12-10,1.48,907.78,12906.41,91.79,organic,2017,Southeast,50
2017-12-03,1.54,1201.3,15651.12,143.43,organic,2017,Southeast,49
2017-11-26,1.56,1025.51,14256.23,57.5,organic,2017,Southeast,48
2017-11-19,1.59,1073.19,16938.74,113.55,organic,2017,Southeast,47
2017-11-12,1.73,1041.38,16284.96,53.27,organic,2017,Southeast,46
2017-11-05,1.8,1631.92,17868.58,138.66,organic,2017,Southeast,45
2017-10-29,1.84,1300.49,15386.24,96.43,organic,2017,Southeast,44
2017-10-22,1.91,1696.37,17846.02,107.66,organic,2017,Southeast,43
2017-10-15,1.99,1416.56,16951.37,118.81,organic,2017,Southeast,42
2017-10-08,2.13,1400.23,16197.16,96.54,organic,2017,Southeast,41
2017-10-01,2.29,2020.76,18485.31,135.54,organic,2017,Southeast,40
2017-09-24,2.25,2085.26,19427.02,132.87,organic,2017,Southeast,39
2017-09-17,2.33,2089.25,17722.64,103.36,organic,2017,Southeast,38
2017-09-10,2.17,2028.56,16157.29,160.15,organic,2017,Southeast,37
2017-09-03,2.26,2180.86,19175.72,171.85,organic,2017,Southeast,36
2017-08-27,2.16,2655.59,23890.3,110.75,organic,2017,Southeast,35
2017-08-20,1.96,2949.29,23183.75,129.31,organic,2017,Southeast,34
2017-08-13,1.85,2129.87,17537.18,183.1,organic,2017,Southeast,33
2017-08-06,1.78,1389.06,16770.11,186.56,organic,2017,Southeast,32
2017-07-30,1.63,1310.67,17344.96,138.42,organic,2017,Southeast,31
2017-07-23,1.72,1465.16,21646.39,186.22,organic,2017,Southeast,30
2017-07-16,1.78,1230.72,21752.43,156.17,organic,2017,Southeast,29
2017-07-09,1.72,1959.39,29773.64,249.44,organic,2017,Southeast,28
2017-07-02,1.8,4302.01,40687.72,250.51,organic,2017,Southeast,27
2017-06-25,1.67,4346.4,37186.27,153.28,organic,2017,Southeast,26
2017-06-18,1.77,4845.97,38181.12,176.3,organic,2017,Southeast,25
2017-06-11,1.43,9471.52,17769.48,195.84,organic,2017,Southeast,24
2017-06-04,1.82,12332.67,16277.88,208.25,organic,2017,Southeast,23
2017-05-28,1.81,11588.66,17819.29,279.21,organic,2017,Southeast,22
2017-05-21,1.67,11348.27,19091.4,257.81,organic,2017,Southeast,21
2017-05-14,1.78,17886.01,19384.39,355.06,organic,2017,Southeast,20
2017-05-07,1.58,6765.64,19700.9,180.72,organic,2017,Southeast,19
2017-04-30,1.9,11330.87,18748.52,161.45,organic,2017,Southeast,18
2017-04-23,1.87,17692.58,18109.96,279.38,organic,2017,Southeast,17
2017-04-16,1.78,10404.69,19431.24,358.76,organic,2017,Southeast,16
2017-04-09,1.34,9260.67,17981.54,412.84,organic,2017,Southeast,15
2017-04-02,1.51,9605.32,18324.17,338.06,organic,2017,Southeast,14
2017-03-26,1.48,10057.03,16776.81,327.15,organic,2017,Southeast,13
2017-03-19,1.58,9709.84,13759.38,269.26,organic,2017,Southeast,12
2017-03-12,1.41,10628.05,13728.81,279.09,organic,2017,Southeast,11
2017-03-05,1.11,13231.55,12552.42,275.95,organic,2017,Southeast,10
2017-02-26,1.12,9596.11,12259.82,331.84,organic,2017,Southeast,9
2017-02-19,1.39,9588.84,11456.39,228.44,organic,2017,Southeast,8
2017-02-12,1.29,7177.42,11876.06,253.98,organic,2017,Southeast,7
2017-02-05,1.54,9542.26,12078.59,234.87,organic,2017,Southeast,6
2017-01-29,1.43,4423.96,12562.99,317.33,organic,2017,Southeast,5
2017-01-22,1.36,4163.56,12655.77,353.2,organic,2017,Southeast,4
2017-01-15,1.36,4716.66,12386.68,392.83,organic,2017,Southeast,3
2017-01-08,1.41,5147.21,14914.5,341.38,organic,2017,Southeast,2
2017-01-01,1.43,4157.31,9930.6,262.28,organic,2017,Southeast,1
2017-12-31,1.82,251.57,692.89,0,organic,2017,Spokane,53
2017-12-24,1.77,148.01,1445.8,0,organic,2017,Spokane,52
2017-12-17,2.14,181.95,1028.88,0,organic,2017,Spokane,51
2017-12-10,2.06,256.63,832.45,0,organic,2017,Spokane,50
2017-12-03,1.92,120.24,813.79,0,organic,2017,Spokane,49
2017-11-26,2.04,156.61,1186.4,8.58,organic,2017,Spokane,48
2017-11-19,2.2,184.35,1208.98,0,organic,2017,Spokane,47
2017-11-12,2.17,276.49,1165.5,0,organic,2017,Spokane,46
2017-11-05,2.54,215.25,1023.49,0,organic,2017,Spokane,45
2017-10-29,2.48,272,946.72,0,organic,2017,Spokane,44
2017-10-22,2.11,368.11,1504.17,0,organic,2017,Spokane,43
2017-10-15,2.55,103.65,1021.68,2.12,organic,2017,Spokane,42
2017-10-08,2.74,236.06,946.35,0,organic,2017,Spokane,41
2017-10-01,2.88,148.64,825.79,0,organic,2017,Spokane,40
2017-09-24,2.95,168.12,1025.14,0,organic,2017,Spokane,39
2017-09-17,2.94,181.23,861.34,0,organic,2017,Spokane,38
2017-09-10,2.86,254.5,1032.25,0,organic,2017,Spokane,37
2017-09-03,2.93,181.79,1194.91,0,organic,2017,Spokane,36
2017-08-27,2.84,122.13,586.22,0,organic,2017,Spokane,35
2017-08-20,2.76,214.41,1025.11,0,organic,2017,Spokane,34
2017-08-13,2.55,290.02,1531.25,0,organic,2017,Spokane,33
2017-08-06,2.45,272.73,1678.34,0,organic,2017,Spokane,32
2017-07-30,2.38,127.96,1619.38,0,organic,2017,Spokane,31
2017-07-23,2.66,145.69,2076.08,20.23,organic,2017,Spokane,30
2017-07-16,2.55,324.26,1828.38,4.18,organic,2017,Spokane,29
2017-07-09,2.2,358.58,1807.52,16.68,organic,2017,Spokane,28
2017-07-02,2.56,305.84,2579.83,0,organic,2017,Spokane,27
2017-06-25,2.5,417.32,1868.61,0,organic,2017,Spokane,26
2017-06-18,1.71,323.22,1545.67,0,organic,2017,Spokane,25
2017-06-11,1.45,231.58,1649.99,0,organic,2017,Spokane,24
2017-06-04,1.56,458.07,1976.71,0,organic,2017,Spokane,23
2017-05-28,1.48,349.55,1639.55,16.65,organic,2017,Spokane,22
2017-05-21,1.53,319.75,1148.21,68.52,organic,2017,Spokane,21
2017-05-14,1.56,430.77,1195.66,25.22,organic,2017,Spokane,20
2017-05-07,1.58,269.36,1452.03,18.94,organic,2017,Spokane,19
2017-04-30,1.72,219.18,1582.71,27.4,organic,2017,Spokane,18
2017-04-23,1.77,322.84,1586.56,8.5,organic,2017,Spokane,17
2017-04-16,1.57,292.71,1306.43,5.38,organic,2017,Spokane,16
2017-04-09,1.76,258.59,1820.91,0,organic,2017,Spokane,15
2017-04-02,1.32,234.46,1746.63,0,organic,2017,Spokane,14
2017-03-26,1.02,347.42,1704.92,0,organic,2017,Spokane,13
2017-03-19,1.91,240.74,1487.07,0,organic,2017,Spokane,12
2017-03-12,1.19,169.93,1599.48,11.68,organic,2017,Spokane,11
2017-03-05,1.38,116.07,1156.47,13.72,organic,2017,Spokane,10
2017-02-26,1.64,152.37,1154.78,1,organic,2017,Spokane,9
2017-02-19,2.34,121.18,1042.15,0,organic,2017,Spokane,8
2017-02-12,1.66,79.25,1229.41,0,organic,2017,Spokane,7
2017-02-05,1.09,52.94,789.96,0,organic,2017,Spokane,6
2017-01-29,1.26,71.23,1070.47,0,organic,2017,Spokane,5
2017-01-22,1.28,99.78,928.56,0,organic,2017,Spokane,4
2017-01-15,1.17,24.44,1016.47,0,organic,2017,Spokane,3
2017-01-08,1.16,14.26,914.68,0,organic,2017,Spokane,2
2017-01-01,1.21,69.23,745.26,0,organic,2017,Spokane,1
2017-12-31,1.54,1689.61,1140.91,0,organic,2017,StLouis,53
2017-12-24,1.67,1106.21,841.14,0,organic,2017,StLouis,52
2017-12-17,1.63,949.55,979.61,0,organic,2017,StLouis,51
2017-12-10,1.72,745.23,1060.12,0,organic,2017,StLouis,50
2017-12-03,1.81,804.3,1175.92,0,organic,2017,StLouis,49
2017-11-26,2,654.85,764.6,0,organic,2017,StLouis,48
2017-11-19,1.64,1329.71,678.38,0,organic,2017,StLouis,47
2017-11-12,1.96,10.52,1238.07,0,organic,2017,StLouis,46
2017-11-05,1.77,1.76,1255.74,0,organic,2017,StLouis,45
2017-10-29,1.8,14.42,924.45,0,organic,2017,StLouis,44
2017-10-22,2.02,44.43,1254.63,0,organic,2017,StLouis,43
2017-10-15,2.14,27.16,1200.53,0,organic,2017,StLouis,42
2017-10-08,2.27,19.03,733.82,0,organic,2017,StLouis,41
2017-10-01,2.36,26.77,913.31,0,organic,2017,StLouis,40
2017-09-24,2.49,8.94,475.6,0,organic,2017,StLouis,39
2017-09-17,2.71,31.82,1053.07,0,organic,2017,StLouis,38
2017-09-10,2.69,101.21,1107.34,0,organic,2017,StLouis,37
2017-09-03,2.81,22.6,2396.41,19.81,organic,2017,StLouis,36
2017-08-27,2.84,44.1,2900.22,10.77,organic,2017,StLouis,35
2017-08-20,2.64,149.97,2885.47,18.05,organic,2017,StLouis,34
2017-08-13,2.28,238.64,1946.25,3.6,organic,2017,StLouis,33
2017-08-06,2.15,1494.5,1378.38,8.88,organic,2017,StLouis,32
2017-07-30,2.11,557.82,2534.81,16,organic,2017,StLouis,31
2017-07-23,2.22,656.83,3501.3,0,organic,2017,StLouis,30
2017-07-16,2.22,1987.54,2314.64,1.77,organic,2017,StLouis,29
2017-07-09,1.79,1623.63,2739.55,0,organic,2017,StLouis,28
2017-07-02,1.55,136.65,2340.64,3.52,organic,2017,StLouis,27
2017-06-25,1.54,67.64,1553.87,5.26,organic,2017,StLouis,26
2017-06-18,1.63,797.12,1738.65,10.49,organic,2017,StLouis,25
2017-06-11,2.05,2393.62,2139.09,12.2,organic,2017,StLouis,24
2017-06-04,1.95,2373.25,2106.82,0,organic,2017,StLouis,23
2017-05-28,1.9,1901.01,1675.52,1.74,organic,2017,StLouis,22
2017-05-21,1.94,1450.51,2164.36,3.45,organic,2017,StLouis,21
2017-05-14,1.59,229.87,1400.1,0,organic,2017,StLouis,20
2017-05-07,1.7,19.6,2127.32,1.73,organic,2017,StLouis,19
2017-04-30,2.25,60.1,3435.94,6.91,organic,2017,StLouis,18
2017-04-23,1.93,305.95,2629.57,12.16,organic,2017,StLouis,17
2017-04-16,2.03,1059.73,2846.32,0,organic,2017,StLouis,16
2017-04-09,1.42,1802.26,1023.4,3.43,organic,2017,StLouis,15
2017-04-02,1.23,1692.44,637.88,0,organic,2017,StLouis,14
2017-03-26,1.24,1579.74,513.18,0,organic,2017,StLouis,13
2017-03-19,1.19,1187.88,489,0,organic,2017,StLouis,12
2017-03-12,1.16,840.11,599.7,0,organic,2017,StLouis,11
2017-03-05,1.23,1233.15,462.58,0,organic,2017,StLouis,10
2017-02-26,1.18,919.14,517.15,0,organic,2017,StLouis,9
2017-02-19,1.1,990.14,539.15,0,organic,2017,StLouis,8
2017-02-12,1.04,1444.56,562.93,0,organic,2017,StLouis,7
2017-02-05,1.32,822.78,547.96,0,organic,2017,StLouis,6
2017-01-29,1.36,1315.28,514.22,0,organic,2017,StLouis,5
2017-01-22,1.4,1189.05,791.05,0,organic,2017,StLouis,4
2017-01-15,1.45,1997.04,657.61,0,organic,2017,StLouis,3
2017-01-08,1.67,1559.52,325.05,0,organic,2017,StLouis,2
2017-01-01,1.46,1662.86,413.93,0,organic,2017,StLouis,1
2017-12-31,1.2,51.97,54.57,0,organic,2017,Syracuse,53
2017-12-24,1.21,77.02,65.27,0,organic,2017,Syracuse,52
2017-12-17,1.18,53.38,45.57,0,organic,2017,Syracuse,51
2017-12-10,1.13,19.38,76.24,0,organic,2017,Syracuse,50
2017-12-03,1.23,21.96,134.36,0,organic,2017,Syracuse,49
2017-11-26,1.28,54.32,44.03,0,organic,2017,Syracuse,48
2017-11-19,1.45,61.68,82.24,0,organic,2017,Syracuse,47
2017-11-12,1.42,52.55,115.35,0,organic,2017,Syracuse,46
2017-11-05,1.38,76.51,38.25,0,organic,2017,Syracuse,45
2017-10-29,1.35,78.85,61.04,0,organic,2017,Syracuse,44
2017-10-22,1.35,74.88,74.94,0,organic,2017,Syracuse,43
2017-10-15,1.34,86.38,66.06,0,organic,2017,Syracuse,42
2017-10-08,1.32,54.15,124.32,0,organic,2017,Syracuse,41
2017-10-01,1.41,127.81,61.21,0,organic,2017,Syracuse,40
2017-09-24,1.4,95.09,88.8,0,organic,2017,Syracuse,39
2017-09-17,1.43,120.62,66.66,0,organic,2017,Syracuse,38
2017-09-10,1.8,85.58,65.73,0,organic,2017,Syracuse,37
2017-09-03,1.51,130.51,87,0,organic,2017,Syracuse,36
2017-08-27,1.4,76.5,61.01,0,organic,2017,Syracuse,35
2017-08-20,1.51,65.45,101.54,0,organic,2017,Syracuse,34
2017-08-13,1.39,0,169.15,0,organic,2017,Syracuse,33
2017-08-06,1.37,0,114.91,0,organic,2017,Syracuse,32
2017-07-30,1.44,0,136.78,0,organic,2017,Syracuse,31
2017-07-23,1.25,0,164.12,0,organic,2017,Syracuse,30
2017-07-16,1.35,0,165.11,0,organic,2017,Syracuse,29
2017-07-09,2.4,0,148.65,0,organic,2017,Syracuse,28
2017-07-02,2.44,0,263.71,0,organic,2017,Syracuse,27
2017-06-25,2.43,1.28,137.32,0,organic,2017,Syracuse,26
2017-06-18,2.42,0,144.6,0,organic,2017,Syracuse,25
2017-06-11,2.37,0,164.45,0,organic,2017,Syracuse,24
2017-06-04,2.23,0,143.45,0,organic,2017,Syracuse,23
2017-05-28,2.09,0,198.97,0,organic,2017,Syracuse,22
2017-05-21,2.07,0,262.29,0,organic,2017,Syracuse,21
2017-05-14,2,0,349.93,0,organic,2017,Syracuse,20
2017-05-07,2.11,0,260.65,0,organic,2017,Syracuse,19
2017-04-30,1.88,0,160.66,0,organic,2017,Syracuse,18
2017-04-23,2.08,0,109.87,0,organic,2017,Syracuse,17
2017-04-16,2.05,0,177.01,0,organic,2017,Syracuse,16
2017-04-09,2.09,0,172.93,0,organic,2017,Syracuse,15
2017-04-02,1.96,0,326.09,0,organic,2017,Syracuse,14
2017-03-26,2.12,0,137.6,0,organic,2017,Syracuse,13
2017-03-19,2.04,0,111.78,0,organic,2017,Syracuse,12
2017-03-12,2.05,0,128.22,0,organic,2017,Syracuse,11
2017-03-05,1.84,0,380.92,0,organic,2017,Syracuse,10
2017-02-26,1.79,0,207.99,0,organic,2017,Syracuse,9
2017-02-19,1.84,0,257.11,0,organic,2017,Syracuse,8
2017-02-12,1.66,2.56,102.49,0,organic,2017,Syracuse,7
2017-02-05,1.8,5.13,81.82,0,organic,2017,Syracuse,6
2017-01-29,1.67,0,106.8,0,organic,2017,Syracuse,5
2017-01-22,1.57,19.02,65.93,0,organic,2017,Syracuse,4
2017-01-15,1.53,2.53,156.91,0,organic,2017,Syracuse,3
2017-01-08,1.7,0,113.63,0,organic,2017,Syracuse,2
2017-01-01,1.7,6.3,42.83,0,organic,2017,Syracuse,1
2017-12-31,1.59,76.28,474.42,0,organic,2017,Tampa,53
2017-12-24,1.64,107.68,672.37,0,organic,2017,Tampa,52
2017-12-17,1.58,65.61,564.27,0,organic,2017,Tampa,51
2017-12-10,1.56,27.66,438.56,0,organic,2017,Tampa,50
2017-12-03,1.61,40.64,534.88,0,organic,2017,Tampa,49
2017-11-26,1.58,46.18,383.97,0,organic,2017,Tampa,48
2017-11-19,1.74,101.99,789.78,0,organic,2017,Tampa,47
2017-11-12,1.82,50.87,533.78,0,organic,2017,Tampa,46
2017-11-05,1.95,117.74,949.73,0,organic,2017,Tampa,45
2017-10-29,1.94,92.65,741.78,0,organic,2017,Tampa,44
2017-10-22,2.18,108.7,1003.5,0,organic,2017,Tampa,43
2017-10-15,2.7,125.79,659.65,0,organic,2017,Tampa,42
2017-10-08,1.89,103.57,527.61,0,organic,2017,Tampa,41
2017-10-01,2.14,174.02,928.96,0,organic,2017,Tampa,40
2017-09-24,1.85,96.46,399.84,0,organic,2017,Tampa,39
2017-09-17,1.78,23.58,40.61,0,organic,2017,Tampa,38
2017-09-10,1.76,33.93,2.62,0,organic,2017,Tampa,37
2017-09-03,1.74,38.56,27.66,0,organic,2017,Tampa,36
2017-08-27,1.6,31.26,23.68,0,organic,2017,Tampa,35
2017-08-20,1.55,31.71,57.83,0,organic,2017,Tampa,34
2017-08-13,1.57,11.93,52.71,0,organic,2017,Tampa,33
2017-08-06,1.6,31.97,64.92,0,organic,2017,Tampa,32
2017-07-30,1.57,41.69,43.63,0,organic,2017,Tampa,31
2017-07-23,1.55,19.6,14.3,0,organic,2017,Tampa,30
2017-07-16,1.56,22.61,39.69,0,organic,2017,Tampa,29
2017-07-09,1.68,44.2,188.68,0,organic,2017,Tampa,28
2017-07-02,2.08,451.16,2906.23,0,organic,2017,Tampa,27
2017-06-25,2.09,488.9,2780.41,0,organic,2017,Tampa,26
2017-06-18,2.07,475.83,2787.16,0,organic,2017,Tampa,25
2017-06-11,1.86,933.06,206.39,0,organic,2017,Tampa,24
2017-06-04,1.99,1368.31,156.3,0,organic,2017,Tampa,23
2017-05-28,1.79,1104.19,125.33,0,organic,2017,Tampa,22
2017-05-21,1.76,1257.05,124.04,0,organic,2017,Tampa,21
2017-05-14,1.96,2198.76,104.04,0,organic,2017,Tampa,20
2017-05-07,1.64,811.85,37.89,0,organic,2017,Tampa,19
2017-04-30,2.18,1053.18,82.33,0,organic,2017,Tampa,18
2017-04-23,1.94,2020.23,169.22,0,organic,2017,Tampa,17
2017-04-16,3.17,1255.55,82.31,0,organic,2017,Tampa,16
2017-04-09,2.27,957.86,54.13,0,organic,2017,Tampa,15
2017-04-02,1.93,1493.44,74.28,0,organic,2017,Tampa,14
2017-03-26,1.52,1009.21,102.57,0,organic,2017,Tampa,13
2017-03-19,1.97,985.66,41.8,0,organic,2017,Tampa,12
2017-03-12,2.56,1233.55,97.2,0,organic,2017,Tampa,11
2017-03-05,2.61,1712.14,127.26,0,organic,2017,Tampa,10
2017-02-26,2.14,969.32,74.28,0,organic,2017,Tampa,9
2017-02-19,1.81,1110.93,42.82,0,organic,2017,Tampa,8
2017-02-12,1.44,742.02,89.76,0,organic,2017,Tampa,7
2017-02-05,1.93,1500.06,70.24,0,organic,2017,Tampa,6
2017-01-29,1.43,263.33,46.22,0,organic,2017,Tampa,5
2017-01-22,1.2,252.11,33.77,0,organic,2017,Tampa,4
2017-01-15,1.21,320.78,60.1,0,organic,2017,Tampa,3
2017-01-08,1.21,285.78,50.14,0,organic,2017,Tampa,2
2017-01-01,1.22,287.57,36.42,0,organic,2017,Tampa,1
2017-12-31,1.48,26883.07,53165.3,86.61,organic,2017,West,53
2017-12-24,1.66,30630.73,38800.38,84.09,organic,2017,West,52
2017-12-17,1.49,27144.23,47290.74,92.17,organic,2017,West,51
2017-12-10,1.36,19393.44,62916.63,117.57,organic,2017,West,50
2017-12-03,1.5,20229.67,51602.11,94.33,organic,2017,West,49
2017-11-26,1.76,19932.06,35313.11,178.4,organic,2017,West,48
2017-11-19,1.96,19683.27,31559.25,69.86,organic,2017,West,47
2017-11-12,1.95,20429.3,29316.64,61.67,organic,2017,West,46
2017-11-05,2.13,19917.54,26607.93,57.58,organic,2017,West,45
2017-10-29,2.16,20936.88,28269.2,60.13,organic,2017,West,44
2017-10-22,2,23092.88,31148.28,120.28,organic,2017,West,43
2017-10-15,2.08,31939.47,25749.52,162.84,organic,2017,West,42
2017-10-08,2.37,25306.59,26921.31,62.43,organic,2017,West,41
2017-10-01,2.45,16845.73,24294.75,25.18,organic,2017,West,40
2017-09-24,2.4,17650.08,22295.44,42.34,organic,2017,West,39
2017-09-17,2.4,22989.15,25396.53,55.47,organic,2017,West,38
2017-09-10,2.46,21079.04,30452.07,74.05,organic,2017,West,37
2017-09-03,2.52,19509,32862.27,50.28,organic,2017,West,36
2017-08-27,2.51,23404.34,32438.46,68.4,organic,2017,West,35
2017-08-20,2.46,19612.76,39964.08,89.75,organic,2017,West,34
